# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	577
#@/user_id	bf0c8134-52bc-4b1c-a9df-bd5224475e73
ping fang 	平方	c=1 d=0.540198 t=577
ping fang gen 	平方根	c=1 d=0.56836 t=577
ping fang he 	平方和	c=1 d=0.715338 t=577
ping mu 	屏幕	c=2 d=0.0225956 t=577
ping xing 	平行	c=4 d=6.61614e-05 t=577
ping xing xian 	平行線	c=1 d=0.0202419 t=577
po 	破	c=1 d=0.00165327 t=577
po jie 	破解	c=7 d=1.35241 t=577
po jie ban 	破解版	c=1 d=0.00157264 t=577
pu 	鋪	c=1 d=1 t=577
pu lang ke 	普朗克	c=1 d=1.67017e-05 t=577
pu su 	樸素	c=1 d=0.0964897 t=577
pu su bei ye si 	樸素被也似	c=1 d=0.0893673 t=577
pu tong 	普通	c=1 d=0.554327 t=577
qi 	七	c=3 d=1.46277 t=577
qi 	其	c=2 d=0.421052 t=577
qi 	期	c=1 d=1 t=577
qi 	氣	c=1 d=1 t=409
qi dao 	起到	c=1 d=0.343009 t=577
qi dong 	啓動	c=6 d=1.69141 t=577
qi fa shi 	啓發式	c=2 d=0.0369071 t=577
qi hao 	旗號	c=1 d=1 t=577
qi ma 	起碼	c=0 d=3.19102e-05 t=577
qi miao 	奇妙	c=3 d=0.444858 t=577
qi pa 	奇葩	c=1 d=0.0450492 t=577
qi pan 	棋盤	c=9 d=7.61345e-05 t=577
qi shi 	其實	c=2 d=0.0776922 t=577
qi ti 	氣體	c=2 d=0.733923 t=577
qi wang 	期望	c=3 d=0.616321 t=577
qi yi 	奇異	c=1 d=0.470011 t=577
qi yi guo 	奇異果	c=5 d=0.00545774 t=577
qi yuan 	起源	c=1 d=0.000267872 t=577
qi zi 	妻子	c=1 d=1 t=577
qi zi 	棋子	c=2 d=1.42075e-05 t=577
qia 	卡	c=2 d=0.941765 t=577
qia hao 	恰好	c=1 d=0.913931 t=577
qian 	前	c=3 d=0.360595 t=577
qian 	千	c=1 d=0.657047 t=577
qian 	簽	c=1 d=0.348192 t=577
qian 	錢	c=4 d=0.0388266 t=577
qian ji tian 	前幾天	c=1 d=0.000293099 t=577
qian mian 	前面	c=2 d=0.0261373 t=577
qian nian 	千年	c=0 d=0.0064894 t=577
qian qian 	千千	c=0 d=0.1 t=577
qian qian wan 	千千萬	c=1 d=1 t=577
qian sheng 	前生	c=0 d=0.1 t=577
qian sheng zhu ding 	前生註定	c=1 d=1 t=577
qian zhi 	前置	c=1 d=1 t=577
qian zhui 	前綴	c=1 d=0.000520875 t=577
qiang 	搶	c=1 d=1.09501 t=577
qiang 	牆	c=4 d=0.789927 t=577
qiang bu guo lai 	搶不過來	c=1 d=1 t=577
qiang hua 	強化	c=4 d=0.013777 t=577
qiang hua xue xi 	強化學習	c=1 d=0.00067217 t=577
qiang wei 	薔薇	c=1 d=0.000345679 t=577
qiang zhi 	強制	c=1 d=0.000104117 t=577
qiao 	橋	c=1 d=0.0266491 t=577
qiao jie 	橋接	c=3 d=1.04715 t=577
qie 	切	c=1 d=0.767206 t=577
qie huan 	切換	c=4 d=1.91648 t=577
qie pian 	切片	c=1 d=0.0575558 t=577
qie zi 	茄子	c=3 d=0.168874 t=577
qing 	請	c=1 d=1 t=488
qing 	輕	c=2 d=0.000206564 t=577
qing chong 	青蟲	c=1 d=0.000126534 t=577
qing chu 	清楚	c=0 d=0.1 t=343
qing kuang 	情況	c=5 d=1.00736 t=577
qing liang yun 	輕量雲	c=1 d=0.909373 t=577
qing qiu 	請求	c=1 d=0.316637 t=577
qing wen 	請問	c=15 d=2.82468 t=577
qing wen xia 	請問瞎	c=1 d=0.458406 t=577
qing wen you mei you 	請問有沒有	c=1 d=0.546074 t=577
qing xi 	清洗	c=1 d=0.0222592 t=577
qiong 	窮	c=1 d=1 t=577
qiong gui 	窮鬼	c=1 d=0.0645703 t=577
qiu 	求	c=1 d=1 t=577
qiu 	秋	c=1 d=0.410656 t=577
qiu jie 	求解	c=3 d=0.818731 t=577
qiu tian 	秋天	c=1 d=0.657047 t=577
qu 	區	c=1 d=0.0207543 t=577
qu 	去	c=1 d=1.6371e-05 t=577
qu bie 	區別	c=1 d=5.91757e-05 t=577
qu chu 	去除	c=1 d=0.319819 t=577
qu di 	取締	c=0 d=0.0105399 t=577
qu di le 	取締了	c=1 d=0.105928 t=577
qu diao 	去掉	c=1 d=0.278037 t=577
qu guo 	去過	c=1 d=1 t=577
qu jian 	區間	c=3 d=0.286513 t=577
qu le 	去了	c=2 d=0.358256 t=577
qu xi fu 	娶媳婦	c=1 d=1 t=577
qu xiao 	取消	c=1 d=0.427415 t=577
qu zheng 	取證	c=1 d=0.128093 t=577
quan 	全	c=2 d=0.543351 t=577
quan ju 	全局	c=2 d=0.798516 t=577
quan li 	權利	c=1 d=1 t=577
quan shi 	全市	c=1 d=0.0871609 t=577
quan shi 	全是	c=1 d=0.0875977 t=577
quan wang 	全網	c=1 d=0.687289 t=577
quan xian 	權限	c=3 d=0.0908622 t=577
quan xin 	全新	c=1 d=1 t=512
quan zhi 	全職	c=1 d=0.0107807 t=577
que 	卻	c=4 d=0.465334 t=577
que 	確	c=1 d=0.460704 t=577
que cheng le 	卻成了	c=1 d=0.0143357 t=577
que ding 	確定	c=0 d=0.000759701 t=577
que shi 	確實	c=8 d=1.21186 t=577
que yang 	缺氧	c=1 d=0.386741 t=577
qun 	羣	c=2 d=0.32012 t=577
qun li 	羣裏	c=2 d=1.07352 t=577
qun zhu 	羣主	c=1 d=0.209088 t=577
ran hou 	然後	c=3 d=0.418972 t=577
rang 	讓	c=3 d=0.0137002 t=577
rang hou 	讓後	c=1 d=6.60565e-05 t=577
rang wo 	讓我	c=1 d=1.09851 t=577
rang wo ai guo 	讓我愛國	c=1 d=1 t=577
rang yu 	讓與	c=1 d=0.346456 t=577
rao 	繞	c=1 d=0.881953 t=577
rao guo qu 	繞過去	c=1 d=0.50409 t=577
rao min 	擾民	c=2 d=0.38194 t=577
re xian 	熱線	c=4 d=0.0392898 t=577
ren 	人	c=7 d=0.0990689 t=577
ren jia 	人家	c=7 d=1.12353 t=577
ren jun 	人均	c=1 d=0.000202454 t=577
ren lei 	人類	c=1 d=0.548812 t=577
ren min 	人民	c=1 d=0.0122773 t=577
ren min ri bao 	人民日報	c=1 d=0.024972 t=577
ren ming 	任命	c=0 d=0.000909528 t=577
ren ming ri bao 	任命日報	c=1 d=0.00914087 t=577
ren sheng 	人生	c=4 d=0.90125 t=577
ren shou 	人壽	c=2 d=3.81389e-05 t=577
ren shou 	忍受	c=1 d=1.87372e-05 t=577
ren you 	人有	c=0 d=0.1 t=577
ren you shi zu 	人有十足	c=1 d=1 t=577
ren yuan 	人員	c=0 d=0.1 t=577
ren zheng 	認證	c=2 d=1.99501 t=577
ri 	日	c=1 d=1 t=577
ri a 	日啊	c=2 d=0.771052 t=577
ri bao 	日報	c=2 d=0.0387229 t=577
ri chang 	日常	c=1 d=1 t=577
ri wen 	日文	c=2 d=0.49074 t=577
ri zhi 	日誌	c=4 d=1.46589 t=577
rong 	榮	c=1 d=1 t=577
rong yi 	容易	c=2 d=1.60956 t=577
rou 	肉	c=1 d=1 t=577
rou yan 	肉眼	c=1 d=0.0632918 t=577
ru 	乳	c=0 d=2.07579e-05 t=577
ru 	入	c=1 d=0.00453922 t=577
ru ci 	如此	c=5 d=0.320998 t=577
ru ge 	如歌	c=0 d=1.73384e-05 t=577
ru gu 	入股	c=1 d=0.831104 t=577
ru guo 	如果	c=16 d=2.08801 t=577
ru he 	如何	c=7 d=0.860708 t=577
ru xia 	如下	c=1 d=0.050409 t=577
ruan 	軟	c=1 d=0.00657159 t=577
ruan jian 	軟件	c=6 d=0.885043 t=577
ruan xia 	軟瞎	c=1 d=0.000728153 t=577
ruan ying jian 	軟硬件	c=1 d=0.0223708 t=577
rui 	蕊	c=1 d=1 t=577
run 	潤	c=1 d=1 t=577
ruo 	若	c=1 d=1.25599e-05 t=577
ruo guo 	弱國	c=3 d=0.00151196 t=577
sa 	撒	c=2 d=0.140661 t=577
sa bo 	薩博	c=1 d=0.331211 t=577
sa da ge 	撒大哥	c=1 d=1 t=577
sa dan 	撒旦	c=0 d=0.00675424 t=577
sa dan fen 	撒旦分	c=1 d=0.0678809 t=577
sa dian 	薩殿	c=0 d=0.0557106 t=577
sa dian gai 	薩殿該	c=1 d=0.559898 t=577
sa ga 	薩嘎	c=3 d=0.0313045 t=577
sa ga de 	薩嘎德	c=1 d=1 t=577
sa si 	薩斯	c=1 d=0.873716 t=577
sai 	賽	c=0 d=0.00269169 t=577
san 	三	c=5 d=0.970446 t=577
san 	散	c=1 d=1 t=577
san ge 	三個	c=0 d=2.95331e-06 t=577
san ge dian 	三個點	c=1 d=2.96811e-05 t=577
san jiao 	三角	c=5 d=0.0577515 t=577
san jing 	三境	c=1 d=1 t=577
san ming 	三命	c=1 d=1 t=577
san qing 	三清	c=1 d=0.246597 t=577
san ren 	三人	c=1 d=0.782705 t=577
san tiao 	三條	c=1 d=1 t=577
san zhi 	三隻	c=1 d=0.000342239 t=577
sao ma 	掃嘛	c=1 d=0.00408677 t=577
sao miao 	掃描	c=1 d=0.00398587 t=577
sha 	啥	c=2 d=0.99228 t=577
sha da ge 	傻大個	c=0 d=0.151916 t=577
sha da ge di gong an shi duo ge 	傻大個狄公案十多個	c=1 d=0.759572 t=577
sha mo 	沙漠	c=1 d=0.000655574 t=577
sha zi 	啥子	c=1 d=1 t=559
shai 	曬	c=0 d=0.0102284 t=577
shai gu zi 	曬穀子	c=1 d=0.102797 t=577
shan chu 	刪除	c=6 d=3.09446 t=577
shan dong 	山東	c=1 d=1.98958e-05 t=577
shan le 	刪了	c=2 d=1.05872 t=577
shan xi 	陝西	c=3 d=1.41296 t=577
shan xi sheng 	陝西省	c=2 d=0.0408912 t=577
shan yue 	山嶽	c=1 d=0.767206 t=577
shang 	上	c=15 d=2.63933 t=577
shang 	商	c=2 d=0.471877 t=577
shang ban 	上班	c=0 d=3.18332e-06 t=577
shang ban xia ban 	上班下班	c=1 d=3.19928e-05 t=577
shang bu liao 	上不了	c=1 d=0.0464212 t=577
shang cheng 	商城	c=4 d=0.0700056 t=577
shang chuan 	上傳	c=2 d=0.40455 t=577
shang ci 	上次	c=2 d=1.65377 t=577
shang dian 	商店	c=1 d=1 t=471
shang hai 	上海	c=3 d=0.909991 t=577
shang jie 	上接	c=1 d=1 t=577
shang mian 	上面	c=1 d=1 t=577
shang tu 	上圖	c=1 d=5.35444e-05 t=577
shang wang 	上網	c=2 d=1.36431 t=577
shang ye 	商業	c=1 d=0.279431 t=577
shang yi ceng 	上一層	c=1 d=0.00047843 t=577
shao 	少	c=3 d=0.412714 t=577
shao kan 	少看	c=1 d=0.00190171 t=577
shao le 	少了	c=3 d=0.12417 t=577
shao wei 	稍微	c=2 d=0.0635483 t=577
shao xie 	少些	c=1 d=0.425283 t=577
she 	蛇	c=1 d=0.0102037 t=577
she bei 	設備	c=1 d=0.715338 t=577
she bu de 	捨不得	c=1 d=1 t=577
she hui 	社會	c=2 d=0.0246064 t=577
she ji 	設計	c=3 d=0.0382467 t=577
she ji gui ze 	設計規則	c=1 d=0.0335406 t=577
she me 	什麼	c=1 d=0.041045 t=577
she xiang tou 	攝像頭	c=1 d=0.0144076 t=577
she zhi 	設置	c=6 d=0.805287 t=577
shen 	神	c=1 d=0.367879 t=577
shen 	腎	c=1 d=1 t=408
shen de fu 	沈德孚	c=13 d=7.3814 t=577
shen gang 	深港	c=1 d=0.00711891 t=577
shen ji 	審計	c=0 d=0.00285814 t=577
shen ji gui ze 	審計規則	c=2 d=0.0643392 t=577
shen jiao 	神教	c=2 d=0.000433216 t=577
shen jing 	神經	c=2 d=0.000639394 t=577
shen me 	什麼	c=22 d=1.2051 t=577
shen me yi si 	什麼意思	c=1 d=1 t=577
shen qi 	神器	c=1 d=0.00116504 t=577
shen qi 	神奇	c=1 d=0.00115923 t=577
shen qing 	申請	c=1 d=0.263158 t=577
shen wei 	神威	c=1 d=1 t=577
shen zhi 	甚至	c=1 d=1 t=577
sheng 	昇	c=1 d=0.00440507 t=577
sheng 	生	c=1 d=0.00324708 t=577
sheng cai 	生財	c=1 d=1 t=577
sheng cheng 	生成	c=3 d=0.000580995 t=577
sheng cun 	生存	c=1 d=1 t=577
sheng de 	生的	c=2 d=1.19398 t=577
sheng huo 	生活	c=2 d=0.00154923 t=577
sheng qian 	省錢	c=1 d=0.00078095 t=577
sheng shui 	聖水	c=1 d=0.000391706 t=577
sheng xia 	剩下	c=2 d=0.0130463 t=577
sheng xia 	生下	c=1 d=0.0023344 t=577
sheng xiao hai 	生小孩	c=2 d=1.80252 t=577
sheng xin 	聖心	c=1 d=0.0281559 t=577
sheng yin 	聲音	c=1 d=9.73289e-06 t=577
sheng zhe 	生者	c=2 d=1.97531 t=577
shi 	事	c=9 d=0.99005 t=577
shi 	市	c=2 d=0.823376 t=577
shi 	是	c=42 d=3.24496 t=577
shi 	時	c=2 d=1.12563 t=577
shi 	識	c=1 d=1 t=577
shi bai 	失敗	c=1 d=5.96262e-06 t=577
shi bie 	識別	c=5 d=0.290835 t=577
shi bu shi 	是不是	c=5 d=1.72031 t=577
shi cuo jue 	是錯覺	c=1 d=0.392586 t=577
shi da fu 	士大夫	c=289 d=34.032 t=577
shi duo ge 	十多個	c=0 d=0.0755784 t=577
shi er 	事兒	c=2 d=0.45858 t=577
shi fan dian 	示範點	c=8 d=1.83279 t=577
shi fang 	釋放	c=1 d=0.00419023 t=577
shi fou 	是否	c=7 d=0.882497 t=577
shi fu 	師傅	c=1 d=0.726149 t=577
shi ge ren 	十個人	c=1 d=1 t=577
shi gen 	實根	c=2 d=1.19325 t=577
shi guo 	試過	c=0 d=0.0591555 t=577
shi he 	適合	c=1 d=1 t=543
shi hou 	時候	c=4 d=0.77894 t=577
shi ji 	實際	c=1 d=1 t=577
shi jian 	事件	c=4 d=0.0103064 t=577
shi jian 	時間	c=4 d=0.42514 t=577
shi jie 	世界	c=2 d=0.0189682 t=577
shi ke 	時刻	c=2 d=0.217035 t=577
shi mian 	失眠	c=1 d=0.20089 t=577
shi min 	市民	c=1 d=0.000169951 t=577
shi ming 	使命	c=1 d=0.000169103 t=577
shi ming 	實名	c=1 d=1 t=577
shi nian 	十年	c=3 d=0.00492329 t=577
shi pei 	適配	c=1 d=0.00436124 t=577
shi pi 	詩癖	c=0 d=6.06737e-06 t=577
shi pi ni 	詩癖你	c=1 d=6.09778e-05 t=577
shi pin 	視頻	c=21 d=2.4376 t=577
shi qu 	失去	c=2 d=0.00241306 t=577
shi ren 	世人	c=1 d=0.017249 t=577
shi shan 	石山	c=1 d=0.362402 t=577
shi shi 	事實	c=1 d=0.00878245 t=577
shi shi 	實時	c=2 d=0.00582847 t=577
shi shi 	試試	c=6 d=0.668425 t=577
shi shui 	是誰	c=2 d=0.0319202 t=577
shi tan 	試探	c=1 d=1 t=577
shi wo 	是我	c=1 d=1 t=577
shi xu 	時序	c=1 d=0.242926 t=577
shi ya 	是呀	c=2 d=0.362417 t=577
shi yong 	使用	c=8 d=0.842146 t=577
shi yu 	時域	c=1 d=1.7646e-05 t=577
shi zhang 	市長	c=3 d=0.0389236 t=577
shi zhe 	試着	c=0 d=0.00278757 t=577
shi zhe yang 	試着樣	c=1 d=0.0280154 t=577
shi zhen 	是真	c=2 d=0.00700075 t=577
shi zhen de 	是真的	c=1 d=0.00343067 t=577
shi zhong 	始終	c=1 d=1 t=577
shi zu 	十足	c=0 d=0.1 t=577
shi zu 	失足	c=1 d=1 t=577
shou 	手	c=4 d=0.746669 t=577
shou ce 	手冊	c=2 d=0.941765 t=577
shou chi 	手持	c=1 d=0.205975 t=577
shou dong 	手動	c=5 d=0.436049 t=577
shou dong neng li 	手動能力	c=1 d=0.0492917 t=577
shou fei 	收費	c=4 d=0.0829339 t=577
shou ji 	手機	c=6 d=0.78283 t=577
shou ji 	收集	c=3 d=0.0059084 t=577
shou ji hao 	手機號	c=1 d=1 t=577
shou le 	受了	c=0 d=3.57128e-06 t=577
shou pi 	首批	c=1 d=1 t=577
shou ru 	收入	c=1 d=9.18825e-05 t=577
shou shu 	手術	c=1 d=0.256661 t=577
shou yu 	授予	c=0 d=0.000152616 t=577
shu 	數	c=1 d=0.722527 t=577
shu 	書	c=2 d=0.0360877 t=577
shu 	樹	c=2 d=0.00381048 t=577
shu biao 	鼠標	c=4 d=0.001721 t=577
shu bu gou 	數不夠	c=1 d=1 t=577
shu bu zhi 	殊不知	c=1 d=0.00148848 t=577
shu chu 	輸出	c=1 d=2.52926e-05 t=577
shu ji 	書記	c=1 d=1 t=577
shu ju 	數據	c=3 d=0.504458 t=577
shu ju tu 	數據圖	c=1 d=2.86602e-05 t=577
shu lie 	數列	c=3 d=2.54743e-05 t=577
shu mei 	樹莓	c=0 d=0.000470091 t=577
shu mei pai 	樹莓拍	c=2 d=0.115326 t=577
shu ru 	輸入	c=2 d=0.00503518 t=577
shu ru fa 	輸入法	c=3 d=0.572285 t=577
shu xue 	數學	c=6 d=1.98012 t=577
shu xue jia 	數學家	c=1 d=0.000100034 t=577
shu yi 	鼠疫	c=2 d=1.81873 t=577
shu zhi 	數值	c=1 d=4.10796e-05 t=577
shu zi 	數字	c=3 d=0.0312737 t=577
shu zu 	數組	c=1 d=8.58924e-06 t=577
shua 	刷	c=1 d=1 t=535
shua xin 	刷新	c=2 d=0.843885 t=577
shuang 	雙	c=2 d=0.0284388 t=577
shuang dian 	雙點	c=1 d=0.0288686 t=577
shuang shen gou 	雙身狗	c=1 d=0.644036 t=577
shuang xing 	雙星	c=2 d=3.08761e-05 t=577
shui 	水	c=3 d=0.000508081 t=577
shui 	誰	c=1 d=1 t=577
shui di 	水滴	c=1 d=1 t=577
shui gou 	水垢	c=1 d=0.299692 t=577
shui hui 	誰會	c=1 d=0.00117675 t=577
shui li 	水利	c=1 d=1.97966e-05 t=577
shui zhi dao 	誰知道	c=2 d=1.96561 t=577
shun 	瞬	c=1 d=0.860708 t=577
shun zui 	順嘴	c=1 d=1 t=577
shuo 	說	c=10 d=2.46368 t=577
shuo bie ren 	說別人	c=1 d=0.000278804 t=577
shuo de 	說得	c=1 d=1 t=577
shuo de 	說的	c=1 d=0.00767337 t=577
shuo ming shu 	說明書	c=1 d=0.145148 t=577
shuo shen me 	說什麼	c=1 d=1 t=415
shuo shi hua 	說實話	c=1 d=1 t=577
si 	四	c=1 d=1 t=577
si 	斯	c=1 d=0.0889216 t=577
si 	死	c=1 d=0.0244775 t=577
si bian xing 	四邊形	c=1 d=7.54217e-06 t=577
si chuan 	四川	c=1 d=0.794534 t=577
si de 	似的	c=8 d=2.9951 t=577
si dong fei dong 	似懂非懂	c=0 d=0.0280832 t=577
si dong fei dong ge 	似懂非懂個	c=1 d=0.282239 t=577
si huo 	死活	c=1 d=0.12307 t=577
si ji 	司機	c=1 d=0.000237581 t=577
si jiu 	四九	c=1 d=4.58562e-05 t=577
si kao 	思考	c=1 d=1 t=376
si lu 	思路	c=1 d=0.0105672 t=577
si mi 	私密	c=1 d=0.0490458 t=577
si nian 	四年	c=1 d=1 t=577
si si 	絲絲	c=2 d=1.98511 t=577
si xin 	私心	c=1 d=0.000287295 t=577
si yi 	肆意	c=1 d=1 t=577
si yong 	私用	c=1 d=0.0112769 t=577
si ze 	四則	c=1 d=7.69454e-06 t=577
si zhe 	死者	c=2 d=1.99501 t=577
song dai 	宋代	c=1 d=0.000251014 t=577
song guo 	松果	c=1 d=1 t=577
song si ren 	宋思仁	c=1 d=0.565525 t=577
sou gou 	搜狗	c=2 d=1.19211 t=577
sou suo 	搜索	c=4 d=0.495592 t=577
su di 	速遞	c=0 d=0.1 t=461
su du 	速度	c=15 d=5.05808 t=577
su ming 	宿命	c=1 d=0.00229965 t=577
su she 	宿舍	c=1 d=0.00115345 t=577
su shu 	素數	c=2 d=0.00771703 t=577
suan 	算	c=1 d=0.737123 t=577
suan fa 	算法	c=18 d=2.24906 t=577
suan fa dao lun 	算法導論	c=1 d=0.182684 t=577
suan le 	算了	c=5 d=0.164859 t=577
suan suan 	算算	c=0 d=2.07579e-05 t=577
suan suan 	酸酸	c=1 d=0.000209665 t=577
suan suan ru 	算算乳	c=1 d=0.000208619 t=577
suan yi 	算一	c=1 d=0.371577 t=577
suan zi 	算子	c=1 d=0.00831246 t=577
sui bian 	隨便	c=1 d=0.0130365 t=577
sui ji 	隨機	c=6 d=0.844272 t=577
sui ran 	雖然	c=1 d=0.00358858 t=577
sui xi 	遂溪	c=1 d=1 t=577
sun fan 	孫藩	c=4 d=1.64795 t=577
suo chu 	所處	c=1 d=0.0188734 t=577
suo suo 	索索	c=1 d=0.00412784 t=577
suo xie 	縮寫	c=1 d=0.031117 t=577
suo yi 	所以	c=5 d=0.796351 t=577
suo yin 	索引	c=1 d=0.000550326 t=577
suo zai 	所在	c=2 d=0.0137738 t=577
ta 	他	c=1 d=0.677057 t=577
ta 	她	c=2 d=0.67368 t=577
ta lai guo 	他來過	c=1 d=0.236928 t=577
ta men 	他們	c=2 d=1.99501 t=481
tai cha 	太差	c=0 d=0.018452 t=577
tai cha le 	太差了	c=1 d=0.185444 t=577
tai chang 	太長	c=1 d=0.000223746 t=577
tai duo 	太多	c=2 d=0.0968105 t=577
tai hei 	太黑	c=0 d=0.1 t=577
tai hei le 	太黑了	c=1 d=1 t=577
tai jian 	太監	c=1 d=0.0170774 t=577
tai jun 	太君	c=1 d=0.125556 t=577
tai kuai 	太快	c=1 d=1 t=577
tai le 	泰勒	c=2 d=1.17204 t=577
tai nan 	太難	c=0 d=3.57128e-06 t=577
tai nan shou le 	太難受了	c=1 d=3.58919e-05 t=577
tai ping 	太平	c=1 d=1 t=577
tai qing 	太清	c=1 d=0.000269215 t=577
tan 	談	c=2 d=0.99005 t=577
tan bu chu 	彈不出	c=0 d=0.001649 t=577
tan bu chu lai 	彈不出來	c=1 d=0.0165727 t=577
tan chu 	彈出	c=2 d=0.0273606 t=577
tan lan 	貪婪	c=1 d=0.00835412 t=577
tan yan 	坦言	c=0 d=0.0650509 t=577
tao bao 	淘寶	c=10 d=0.532758 t=577
tao can 	套餐	c=2 d=0.0212799 t=577
tao yan 	討厭	c=0 d=0.0631284 t=577
tao yi 	逃逸	c=4 d=1.40945 t=577
teng xun 	騰訊	c=2 d=1.97531 t=577
ti 	提	c=1 d=0.0902655 t=577
ti 	體	c=3 d=0.00973484 t=577
ti dai 	替代	c=4 d=0.856629 t=577
ti du 	梯度	c=2 d=1.40657 t=577
ti huan 	替換	c=4 d=0.445759 t=577
ti sheng 	提升	c=1 d=0.000982903 t=577
ti zi 	梯子	c=1 d=0.130029 t=577
tian 	天	c=2 d=0.0259903 t=577
tian 	田	c=1 d=0.00023056 t=577
tian chong 	填充	c=1 d=0.00878245 t=577
tian di 	天地	c=2 d=0.00261912 t=577
tian fu 	天賦	c=1 d=0.0720785 t=577
tian jia 	添加	c=4 d=0.646141 t=577
tian long 	天龍	c=1 d=8.39743e-05 t=577
tian long ba bu 	天龍八部	c=1 d=9.42085e-05 t=577
tian qi 	天氣	c=1 d=1 t=577
tian shi 	天使	c=3 d=0.00783276 t=577
tian tian 	天天	c=2 d=0.0256042 t=577
tian xi tong 	天系統	c=1 d=0.00470091 t=577
tian xie 	填寫	c=1 d=0.382893 t=577
tiao 	挑	c=1 d=0.0917661 t=577
tiao 	調	c=1 d=1 t=556
tiao 	跳	c=1 d=0.0237541 t=577
tiao chu 	跳出	c=1 d=0.275271 t=577
tiao dao 	跳到	c=1 d=0.0238732 t=577
tiao ji ge 	挑幾個	c=1 d=0.0972957 t=577
tiao jiao 	調教	c=3 d=2.94111 t=574
tiao li 	條例	c=1 d=1 t=354
tiao qi 	跳棋	c=10 d=9.20167e-05 t=577
tiao se 	調色	c=1 d=0.0108347 t=577
tiao xi 	調戲	c=1 d=1 t=576
tiao zhuan 	跳轉	c=1 d=0.0314298 t=577
tie ba 	貼吧	c=1 d=0.00103848 t=577
tie jia 	鐵甲	c=1 d=1 t=432
tie zhi 	貼紙	c=1 d=1 t=577
ting 	挺	c=4 d=1.93759 t=577
ting jian 	聽見	c=1 d=1.09802 t=577
ting zhi 	停止	c=2 d=0.000746601 t=577
tong 	同	c=2 d=0.166127 t=577
tong 	通	c=2 d=0.0420036 t=577
tong gao 	通告	c=1 d=0.535261 t=577
tong guo 	通過	c=2 d=0.499079 t=577
tong ji 	統計	c=1 d=2.58035e-05 t=577
tong qing 	同情	c=2 d=0.00435366 t=577
tong shi 	同時	c=2 d=0.346456 t=577
tong xin 	通信	c=1 d=2.05018e-05 t=577
tong xun 	通訊	c=1 d=2.09159e-05 t=577
tong ya 	銅牙	c=1 d=0.00647375 t=577
tong yang 	同樣	c=2 d=1.77386 t=577
tong yi 	同一	c=1 d=0.97531 t=577
tou 	頭	c=1 d=1 t=577
tou che 	偷車	c=1 d=0.264477 t=577
tou fa 	頭髮	c=1 d=0.0581343 t=577
tou ming 	透明	c=6 d=2.70104 t=577
tou pao 	偷跑	c=1 d=0.843665 t=577
tou zi 	投資	c=1 d=0.000101546 t=577
tu 	圖	c=7 d=1.60918 t=577
tu biao 	圖標	c=3 d=0.955997 t=577
tu chu 	突出	c=2 d=0.951229 t=577
tu di 	土地	c=1 d=0.00134011 t=577
tu na 	吐納	c=1 d=0.0430669 t=577
tu pian 	圖片	c=4 d=1.37749 t=577
tu ran 	突然	c=2 d=0.0920908 t=577
tu shu 	圖書	c=1 d=0.00204983 t=577
tu xiang 	圖像	c=2 d=0.00822975 t=577
tu xing 	圖形	c=5 d=0.755822 t=577
tu xing hua 	圖形化	c=1 d=1 t=430
tuan ti 	團體	c=1 d=0.021068 t=577
tui ce 	推測	c=1 d=0.00514361 t=577
tui chu 	推出	c=1 d=0.207008 t=577
tui chu 	退出	c=1 d=0.208045 t=577
tui huo 	退貨	c=0 d=2.3348e-06 t=577
tui huo fa 	退貨法	c=2 d=0.033564 t=577
tui jian 	推薦	c=1 d=0.25284 t=577
tuo 	脫	c=1 d=0.955997 t=577
tuo yuan 	橢圓	c=1 d=0.718924 t=577
wai 	歪	c=1 d=1 t=577
wai ke 	外殼	c=2 d=0.000146377 t=577
wai mian 	外面	c=2 d=1.0265 t=577
wai tao 	外套	c=2 d=0.000499531 t=577
wan 	晚	c=1 d=1 t=577
wan 	萬	c=4 d=0.486752 t=577
wan cheng hou 	完成後	c=2 d=0.000272792 t=577
wan mei 	完美	c=7 d=2.61781 t=577
wan shang 	晚上	c=0 d=0.0895834 t=577
wan you yin li 	萬有引力	c=1 d=1.70391e-05 t=577
wan zheng 	完整	c=2 d=0.0401553 t=577
wang 	王	c=3 d=0.00512231 t=577
wang 	網	c=7 d=1.89571 t=577
wang ba dan 	王八蛋	c=1 d=0.0017643 t=577
wang chao 	王朝	c=1 d=1 t=577
wang ge 	網格	c=3 d=1.40939 t=577
wang guo wei 	王國維	c=1 d=1 t=577
wang ji 	忘記	c=2 d=0.923365 t=577
wang luo 	網絡	c=7 d=0.437647 t=577
wang pan 	網盤	c=3 d=0.147795 t=577
wang su 	網速	c=1 d=0.00117088 t=577
wang ye 	網頁	c=7 d=1.9046 t=577
wang ye ban 	網頁版	c=2 d=0.0925506 t=577
wang yi 	網易	c=2 d=0.0465529 t=577
wang yi yun 	網易雲	c=3 d=2.96531 t=429
wang zhan 	網站	c=5 d=1.22701 t=577
wang zhi 	網址	c=1 d=0.856415 t=577
wei 	位	c=1 d=0.00433948 t=577
wei 	威	c=1 d=0.024234 t=577
wei 	未	c=1 d=2.98299e-05 t=577
wei 	爲	c=11 d=0.897455 t=577
wei bo 	微波	c=1 d=1 t=577
